#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_007606.1	3311453	3312886	-	3799959	glgA	SDY_3575	YP_405040.1	477	-	glycogen synthase
chr	NC_007606.1	3312886	3314181	-	3798292	glgC	SDY_3576	YP_405041.1	431	-	glucose-1-phosphate adenylyltransferase
chr	NC_007606.1	3314199	3316172	-	3798293	glgX	SDY_3577	YP_405042.1	657	-	glycogen debranching protein
chr	NC_007606.1	3316169	3318355	-	3798294	glgB	SDY_3578	YP_405043.1	728	-	glycogen branching protein
chr	NC_007606.1	3318628	3319731	-	3798295	asd	SDY_3579	YP_405044.1	367	-	aspartate-semialdehyde dehydrogenase
chr	NC_007606.1	3319923	3320516	+	3798296	yhgN	SDY_3580	YP_405045.1	197	-	dITP- and XTP- hydrolase
chr	NC_007606.1	3320562	3321857	-	3798297	-	SDY_3581	YP_405046.1	431	-	DNA processing protein
chr	NC_007606.1	3322235	3322723	-	3798298	-	SDY_3582	YP_405047.1	162	-	hypothetical protein SDY_3582
chr	NC_007606.1	3322703	3322975	+	18263145	-	SDY_4759	YP_009000831.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3323002	3323397	+	3798299	-	SDY_3583	YP_405048.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	3323545	3323820	+	3798300	insA	SDY_3584	YP_405049.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	3323865	3324242	+	3798301	insB	SDY_3585	YP_405050.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3324253	3325410	-	3798302	-	SDY_3586	YP_405051.1	385	-	hypothetical protein SDY_3586
chr	NC_007606.1	3325550	3326890	-	3798303	gntU	SDY_3587	YP_405052.1	446	-	low affinity gluconate transporter
chr	NC_007606.1	3326894	3327421	-	3798304	gntK	SDY_3588	YP_405053.2	175	-	gluconate kinase
chr	NC_007606.1	3327560	3328498	-	3798305	gntR	SDY_3589	YP_405054.1	312	-	gluconate operon regulator
chr	NC_007606.1	3328681	3329466	-	3798306	yhhW	SDY_3590	YP_405055.1	261	-	hypothetical protein SDY_3590
chr	NC_007606.1	3329589	3330626	-	3798307	yhhX	SDY_3591	YP_405056.1	345	-	dehydrogenase
chr	NC_007606.1	3331369	3331641	+	18263146	-	SDY_4760	YP_009000832.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3332237	3333982	-	3796650	ggt	SDY_3595	YP_405059.1	581	-	gamma-glutamyltranspeptidase
chr	NC_007606.1	3334102	3334542	+	3796651	yhhA	SDY_3596	YP_405060.1	146	-	hypothetical protein SDY_3596
chr	NC_007606.1	3336330	3337175	-	3796654	ugpE	SDY_3599	YP_405061.1	281	-	glycerol-3-phosphate ABC transporter permease
chr	NC_007606.1	3337172	3338059	-	3796655	ugpA	SDY_3600	YP_405062.1	295	-	glycerol-3-phosphate ABC transporter permease
chr	NC_007606.1	3338157	3339473	-	3796656	ugpB	SDY_3601	YP_405063.1	438	-	glycerol-3-phosphate ABC transporter substrate-binding protein
chr	NC_007606.1	3339833	3340579	-	3796657	-	SDY_3602	YP_405064.1	248	-	hypothetical protein SDY_3602
chr	NC_007606.1	3340698	3341411	-	3796658	livF	SDY_3603	YP_405065.2	237	-	leucine/isoleucine/valine ABC transporter ATP-binding protein
chr	NC_007606.1	3341413	3342180	-	3796659	livG	SDY_3604	YP_405066.1	255	-	leucine/isoleucine/valine ABC transporter ATP-binding protein
chr	NC_007606.1	3342177	3343454	-	3796660	livM	SDY_3605	YP_405067.1	425	-	leucine/isoleucine/valine ABC transporter permease
chr	NC_007606.1	3343451	3344299	-	3796661	livH	SDY_3606	YP_405068.1	282	-	high-affinity branched-chain amino acid transport system permease
chr	NC_007606.1	3344347	3345456	-	3796662	livK	SDY_3607	YP_405069.1	369	-	high-affinity leucine-specific transport system substrate-binding protein
chr	NC_007606.1	3345525	3345902	-	3796663	insB	SDY_3608	YP_405070.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3345947	3346222	-	3796664	insA	SDY_3609	YP_405071.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	3346657	3347040	+	3796665	yhhK	SDY_3610	YP_405072.1	127	-	hypothetical protein SDY_3610
chr	NC_007606.1	3347240	3348400	-	3796666	livJ	SDY_3611	YP_405073.1	386	-	high-affinity amino acid transport system substrate-binding protein
chr	NC_007606.1	3348614	3349468	-	3796667	rpoH	SDY_3612	YP_405074.1	284	-	RNA polymerase factor sigma-32
chr	NC_007606.1	3349713	3350771	-	3796668	ftsX	SDY_3613	YP_405075.1	352	-	cell division protein FtsX
chr	NC_007606.1	3350764	3351432	-	3796669	ftsE	SDY_3614	YP_405076.1	222	-	cell division protein FtsE
chr	NC_007606.1	3351435	3352931	-	3797860	ftsY	SDY_3615	YP_405077.1	498	-	cell division protein FtsY
chr	NC_007606.1	3353081	3353677	+	3797861	rsmD	SDY_3616	YP_405078.1	198	-	16S rRNA m(2)G966-methyltransferase
chr	NC_007606.1	3353667	3353936	+	3797862	yhhL	SDY_3617	YP_405079.1	89	-	hypothetical protein SDY_3617
chr	NC_007606.1	3353939	3354298	-	3797863	yhhM	SDY_3618	YP_405080.1	119	-	receptor
chr	NC_007606.1	3355139	3357337	+	3797865	zntA	SDY_3620	YP_405081.1	732	-	zinc/cadmium/mercury/lead-transporting ATPase
chr	NC_007606.1	3357439	3357684	-	3797866	yhhP	SDY_3621	YP_405082.1	81	-	sulfur transfer protein SirA
chr	NC_007606.1	3357905	3358570	+	3797867	yhhQ	SDY_3622	YP_405083.1	221	-	hypothetical protein SDY_3622
chr	NC_007606.1	3358643	3359200	+	3797868	-	SDY_3623	YP_405084.2	185	-	hypothetical protein SDY_3623
chr	NC_007606.1	3361513	3361908	+	3797871	-	SDY_3626	YP_405086.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	3362363	3362740	-	3797872	insB	SDY_3627	YP_405087.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3362785	3363060	-	3797873	insA	SDY_3628	YP_405088.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	3363131	3364360	+	3797874	-	SDY_3629	YP_405089.1	409	-	3-oxoacyl-ACP synthase
chr	NC_007606.1	3364362	3364949	+	3797875	yhhU	SDY_3630	YP_405090.1	195	-	holo-(acyl carrier protein) synthase 2
chr	NC_007606.1	3365060	3366634	+	3797876	nikA	SDY_3631	YP_405091.1	524	-	nickel periplasmic binding protein
chr	NC_007606.1	3366634	3367578	+	3797877	nikB	SDY_3632	YP_405092.1	314	-	nickel transporter permease NikB
chr	NC_007606.1	3367575	3368408	+	3797878	nikC	SDY_3633	YP_405093.1	277	-	nickel transporter permease NikC
chr	NC_007606.1	3368408	3369172	+	3797806	nikD	SDY_3634	YP_405094.1	254	-	nickel transporter ATP-binding protein NikD
chr	NC_007606.1	3369169	3369975	+	3797807	nikE	SDY_3635	YP_405095.1	268	-	nickel transporter ATP-binding protein NikE
chr	NC_007606.1	3369981	3370382	+	3797808	yhhG	SDY_3636	YP_405096.1	133	-	nickel responsive regulator
chr	NC_007606.1	3370872	3371144	+	18263147	-	SDY_4761	YP_009000833.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3372022	3372417	-	3797811	-	SDY_3639	YP_405098.2	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	3372444	3372716	-	18263148	-	SDY_4762	YP_009000834.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3372900	3373373	+	3797813	-	SDY_3641	YP_405100.1	157	-	PTS system transporter subunit IIA
chr	NC_007606.1	3373370	3373651	+	3797814	-	SDY_3642	YP_405101.1	93	-	PTS system transporter subunit IIB
chr	NC_007606.1	3373728	3374111	+	3797815	-	SDY_3643	YP_405102.1	127	-	hypothetical protein SDY_3643
chr	NC_007606.1	3374220	3374495	+	3797816	insA	SDY_3644	YP_405103.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	3374540	3374917	+	3797817	insB	SDY_3645	YP_405104.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3374999	3375532	+	3797818	-	SDY_3646	YP_405105.1	177	-	hypothetical protein SDY_3646
chr	NC_007606.1	3377119	3378624	-	3797821	glpD	SDY_3649	YP_405108.1	501	-	glycerol-3-phosphate dehydrogenase
chr	NC_007606.1	3378814	3379140	+	3797822	glpE	SDY_3650	YP_405109.1	108	-	thiosulfate sulfurtransferase
chr	NC_007606.1	3379185	3380015	+	3797823	glpG	SDY_3651	YP_405110.1	276	-	intramembrane serine protease GlpG
chr	NC_007606.1	3380032	3380790	+	3797824	glpR	SDY_3652	YP_405111.1	252	-	DNA-binding transcriptional repressor GlpR
chr	NC_007606.1	3381782	3382813	+	3796710	yhgKJ	SDY_3655	YP_405112.1	343	-	RNA 3\'-terminal-phosphate cyclase
chr	NC_007606.1	3382863	3383348	-	3796711	-	SDY_3656	YP_405113.1	161	-	hypothetical protein SDY_3656
chr	NC_007606.1	3383339	3383623	-	3796712	-	SDY_3657	YP_405114.1	94	-	hypothetical protein SDY_3657
chr	NC_007606.1	3383684	3386383	-	3796713	malT	SDY_3658	YP_405115.1	899	-	transcriptional regulator MalT
chr	NC_007606.1	3386995	3389388	+	3796714	malP	SDY_3659	YP_405116.1	797	-	maltodextrin phosphorylase
chr	NC_007606.1	3389398	3391482	+	3796715	malQ	SDY_3660	YP_405117.1	694	-	4-alpha-glucanotransferase
chr	NC_007606.1	3391527	3392843	-	3796716	gntT	SDY_3661	YP_405118.1	438	-	high-affinity gluconate/gluconate transporter permease
chr	NC_007606.1	3393204	3393779	-	3796717	yhgI	SDY_3662	YP_405119.1	191	-	DNA uptake protein
chr	NC_007606.1	3394545	3395315	+	3796718	bioH	SDY_3663	YP_405120.1	256	-	carboxylesterase BioH
chr	NC_007606.1	3395342	3396220	-	3796720	yhgA	SDY_3665	YP_405121.1	292	-	hypothetical protein SDY_3665
chr	NC_007606.1	3396423	3396659	-	3796721	yhgG	SDY_3666	YP_405122.1	78	-	hypothetical protein SDY_3666
chr	NC_007606.1	3396659	3398980	-	3796722	feoB	SDY_3667	YP_405123.1	773	-	ferrous iron transport protein B
chr	NC_007606.1	3398997	3399224	-	3796723	feoA	SDY_3668	YP_405124.1	75	-	ferrous iron transport protein A
chr	NC_007606.1	3399681	3401903	-	3796724	yhgF	SDY_3669	YP_405125.1	740	-	hypothetical protein SDY_3669
chr	NC_007606.1	3402099	3402575	-	3796725	greB	SDY_3670	YP_405126.1	158	-	transcription elongation factor GreB
chr	NC_007606.1	3402803	3403522	+	3796726	ompR	SDY_3671	YP_405127.1	239	-	osmolarity response regulator
chr	NC_007606.1	3403519	3404871	+	3796727	envZ	SDY_3672	YP_405128.1	450	-	osmolarity sensor protein
chr	NC_007606.1	3404947	3406569	-	3797748	pckA	SDY_3673	YP_405129.1	540	-	phosphoenolpyruvate carboxykinase
chr	NC_007606.1	3406949	3408673	+	3797749	yhgE	SDY_3674	YP_405130.1	574	-	transporter
chr	NC_007606.1	3409164	3409436	-	18263149	-	SDY_4763	YP_009000835.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3409509	3410387	-	3797752	hslO	SDY_3677	YP_405133.2	292	-	heat shock protein 33
chr	NC_007606.1	3410412	3410813	-	3797753	yrfH	SDY_3678	YP_405134.1	133	-	ribosome-associated heat shock protein Hsp15
chr	NC_007606.1	3410824	3411537	-	3797754	yrfG	SDY_3679	YP_405135.1	237	-	phosphatase
chr	NC_007606.1	3411557	3413692	-	3797755	yrfF	SDY_3680	YP_405136.1	711	-	dehydrogenase
chr	NC_007606.1	3414012	3414572	+	3797756	nudE	SDY_3681	YP_405137.1	186	-	ADP-ribose diphosphatase NudE
chr	NC_007606.1	3414737	3417289	-	3797757	mrcA	SDY_3682	YP_405138.2	850	-	peptidoglycan synthetase
chr	NC_007606.1	3418188	3418727	+	3797760	yrfC	SDY_3685	YP_405141.1	179	-	hypothetical protein SDY_3685
chr	NC_007606.1	3418711	3419091	+	3797761	yrfB	SDY_3686	YP_405142.1	126	-	hypothetical protein SDY_3686
chr	NC_007606.1	3419101	3419544	+	3797762	yrfA	SDY_3687	YP_405143.1	147	-	hypothetical protein SDY_3687
chr	NC_007606.1	3421095	3421616	+	3797764	aroK	SDY_3689	YP_405144.1	173	-	shikimate kinase I
chr	NC_007606.1	3421673	3422761	+	3797765	aroB	SDY_3690	YP_405145.1	362	-	3-dehydroquinate synthase
chr	NC_007606.1	3422853	3424130	+	3797766	damX	SDY_3691	YP_405146.1	425	-	hypothetical protein SDY_3691
chr	NC_007606.1	3424237	3425073	+	3797767	dam	SDY_3692	YP_405147.1	278	-	DNA adenine methylase
chr	NC_007606.1	3425091	3425768	+	3798138	rpe	SDY_3693	YP_405148.1	225	-	ribulose-phosphate 3-epimerase
chr	NC_007606.1	3425761	3426519	+	3798139	gph	SDY_3694	YP_405149.1	252	-	phosphoglycolate phosphatase
chr	NC_007606.1	3426512	3427516	+	3798140	trpS	SDY_3695	YP_405150.1	334	-	tryptophanyl-tRNA synthetase
chr	NC_007606.1	3427784	3428689	+	3798141	yhfZ	SDY_3696	YP_405151.2	301	-	hypothetical protein SDY_3696
chr	NC_007606.1	3428847	3429212	+	3798143	-	SDY_3698	YP_405152.1	121	-	insertion sequence element IS2 repressor TnpA
chr	NC_007606.1	3429170	3430075	+	3798144	-	SDY_3699	YP_405153.2	301	-	insertion element IS2 transposase InsD
chr	NC_007606.1	3431652	3432878	+	3798146	yhfW	SDY_3701	YP_405154.1	408	-	mutase
chr	NC_007606.1	3432875	3433753	+	3798147	yhfV	SDY_3702	YP_405155.1	292	-	hydrolase
chr	NC_007606.1	3434305	3434700	-	3798149	-	SDY_3704	YP_405156.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	3434727	3434999	-	18263150	-	SDY_4764	YP_009000836.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3434922	3435623	+	3798150	-	SDY_3705	YP_405157.1	233	-	transcriptional regulator
chr	NC_007606.1	3435867	3436340	+	3798151	yiaI	SDY_3706	YP_405158.1	157	-	hypothetical protein SDY_3706
chr	NC_007606.1	3436379	3437632	-	3798152	avtA	SDY_3707	YP_405159.1	417	-	valine--pyruvate transaminase
chr	NC_007606.1	3440160	3440984	+	3798154	bax	SDY_3709	YP_405160.1	274	-	hypothetical protein SDY_3709
chr	NC_007606.1	3441092	3442270	-	3798155	xylR	SDY_3710	YP_405161.1	392	-	xyl operon regulator
chr	NC_007606.1	3442777	3443049	-	18263151	-	SDY_4765	YP_009000837.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3450399	3451988	+	3797210	purH	SDY_3720	YP_405167.1	529	-	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
chr	NC_007606.1	3452000	3453289	+	3797211	purD	SDY_3721	YP_405168.1	429	-	phosphoribosylamine--glycine ligase
chr	NC_007606.1	3453286	3454611	-	3797212	hydG	SDY_3722	YP_405169.1	441	-	transcriptional regulator ZraR
chr	NC_007606.1	3454608	3455984	-	3797213	hydH	SDY_3723	YP_405170.1	458	-	sensor protein ZraS
chr	NC_007606.1	3456222	3456641	+	3797214	zraP	SDY_3724	YP_405171.2	139	-	zinc resistance protein
chr	NC_007606.1	3456643	3457338	-	3797215	yjaH	SDY_3725	YP_405172.1	231	-	hypothetical protein SDY_3725
chr	NC_007606.1	3457351	3457623	-	3797216	hupA	SDY_3726	YP_405173.1	90	-	transcriptional regulator HU subunit alpha
chr	NC_007606.1	3457810	3458400	-	3797217	yjaG	SDY_3727	YP_405174.1	196	-	hypothetical protein SDY_3727
chr	NC_007606.1	3458443	3459114	-	3798272	nfi	SDY_3728	YP_405175.1	223	-	endonuclease V
chr	NC_007606.1	3459124	3460188	-	3798273	hemE	SDY_3729	YP_405176.1	354	-	uroporphyrinogen decarboxylase
chr	NC_007606.1	3460228	3461001	-	3798274	nudC	SDY_3730	YP_405177.1	257	-	NADH pyrophosphatase
chr	NC_007606.1	3461096	3461572	+	3798275	yjaE	SDY_3731	YP_405178.1	158	-	anti-RNA polymerase sigma 70 factor
chr	NC_007606.1	3461806	3463701	+	3798276	thiC	SDY_3732	YP_405179.1	631	-	thiamine biosynthesis protein ThiC
chr	NC_007606.1	3463701	3464336	+	3798277	thiE	SDY_3733	YP_405180.1	211	-	thiamine-phosphate pyrophosphorylase
chr	NC_007606.1	3464329	3465084	+	3798278	thiF	SDY_3734	YP_405181.2	251	-	thiazole biosynthesis adenylyltransferase ThiF
chr	NC_007606.1	3465068	3465268	+	3798279	thiS	SDY_3735	YP_405182.1	66	-	sulfur carrier protein ThiS
chr	NC_007606.1	3465270	3466040	+	3798280	thiG	SDY_3736	YP_405183.2	256	-	thiazole synthase
chr	NC_007606.1	3466037	3467170	+	3798281	thiH	SDY_3737	YP_405184.1	377	-	thiamine biosynthesis protein ThiH
chr	NC_007606.1	3467840	3468112	+	18263152	-	SDY_4766	YP_009000838.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3468139	3468534	+	3798282	-	SDY_3738	YP_405185.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	3469106	3473329	-	3798284	rpoC	SDY_3740	YP_405186.1	1407	-	DNA-directed RNA polymerase subunit beta\'
chr	NC_007606.1	3473406	3477434	-	3798285	rpoB	SDY_3741	YP_405187.1	1342	-	DNA-directed RNA polymerase subunit beta
chr	NC_007606.1	3477743	3478108	-	3798286	rplL	SDY_3742	YP_405188.1	121	-	50S ribosomal protein L7/L12
chr	NC_007606.1	3478175	3478672	-	3798287	rplJ	SDY_3743	YP_405189.1	165	-	50S ribosomal protein L10
chr	NC_007606.1	3479085	3479789	-	3798288	rplA	SDY_3744	YP_405190.1	234	-	50S ribosomal protein L1
chr	NC_007606.1	3479793	3480221	-	3798289	rplK	SDY_3745	YP_405191.1	142	-	50S ribosomal protein L11
chr	NC_007606.1	3480380	3480925	-	3798290	nusG	SDY_3746	YP_405192.1	181	-	transcription antitermination protein NusG
chr	NC_007606.1	3480927	3481310	-	3798291	secE	SDY_3747	YP_405193.1	127	-	preprotein translocase subunit SecE
chr	NC_007606.1	3481540	3482724	-	3797937	tufB	SDY_3748	YP_405194.1	394	-	elongation factor Tu
chr	NC_007606.1	3483642	3484592	+	3797943	coaA	SDY_3754	YP_405196.1	316	-	pantothenate kinase
chr	NC_007606.1	3484621	3485586	-	3797944	birA	SDY_3755	YP_405197.1	321	-	biotin--protein ligase
chr	NC_007606.1	3485583	3486611	-	3797945	murB	SDY_3756	YP_405198.1	342	-	UDP-N-acetylenolpyruvoylglucosamine reductase
chr	NC_007606.1	3492121	3492978	-	3798619	murI	SDY_3761	YP_405199.2	285	-	glutamate racemase
chr	NC_007606.1	3492923	3494767	-	3798620	btuB	SDY_3762	YP_405200.1	614	-	vitamin B12/cobalamin outer membrane transporter
chr	NC_007606.1	3495136	3496236	+	3798621	trmA	SDY_3763	YP_405201.1	366	-	tRNA (uracil-5-)-methyltransferase
chr	NC_007606.1	3496276	3496635	-	3798622	yijD	SDY_3764	YP_405202.1	119	-	hypothetical protein SDY_3764
chr	NC_007606.1	3496635	3497339	-	3798623	yijC	SDY_3765	YP_405203.1	234	-	DNA-binding transcriptional repressor FabR
chr	NC_007606.1	3498300	3498677	+	3798625	insB	SDY_3767	YP_405205.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3501678	3502286	-	3798630	yiiX	SDY_3772	YP_405209.1	202	-	peptidoglycan peptidase
chr	NC_007606.1	3502346	3502663	-	3798631	metJ	SDY_3773	YP_405210.1	105	-	transcriptional repressor MetJ
chr	NC_007606.1	3502940	3504100	+	3798632	metB	SDY_3774	YP_405211.1	386	-	cystathionine gamma-synthase
chr	NC_007606.1	3504103	3506535	+	3798633	metL	SDY_3775	YP_405212.1	810	-	bifunctional aspartate kinase II/homoserine dehydrogenase II
chr	NC_007606.1	3506884	3507774	+	3798634	metF	SDY_3776	YP_405213.1	296	-	5,10-methylenetetrahydrofolate reductase
chr	NC_007606.1	3510276	3511214	+	3798636	yijE	SDY_3778	YP_405214.1	312	-	hypothetical protein SDY_3778
chr	NC_007606.1	3511241	3511858	-	3798505	yijF	SDY_3779	YP_405215.1	205	-	hypothetical protein SDY_3779
chr	NC_007606.1	3512132	3513235	-	3798506	gldA	SDY_3780	YP_405216.2	367	-	glycerol dehydrogenase
chr	NC_007606.1	3513246	3513908	-	3798507	talC	SDY_3781	YP_405217.1	220	-	fructose-6-phosphate aldolase
chr	NC_007606.1	3513920	3516055	-	3798508	ptsA	SDY_3782	YP_405218.1	711	-	PTS system transporter subunit I phosphoenolpyruvate-protein kinase /IIA
chr	NC_007606.1	3516730	3517809	+	3798510	frwC	SDY_3784	YP_405220.1	359	-	PTS system fructose-like transporter subunit IIC
chr	NC_007606.1	3517824	3518144	+	3798511	frwB	SDY_3785	YP_405221.1	106	-	PTS system fructose-like transporter subunit IIB
chr	NC_007606.1	3518195	3520492	+	3798512	pflD	SDY_3786	YP_405222.1	765	-	formate acetyltransferase 2
chr	NC_007606.1	3520458	3521336	+	3798513	pflC	SDY_3787	YP_405223.1	292	-	pyruvate formate lyase II activase
chr	NC_007606.1	3521338	3521679	+	3798514	frwD	SDY_3788	YP_405224.1	113	-	PTS system fructose-like transporter subunit IIB
chr	NC_007606.1	3521666	3522517	-	3798515	yijO	SDY_3789	YP_405225.1	283	-	AraC family transcriptional regulator
chr	NC_007606.1	3522666	3524399	-	3798516	yijP	SDY_3790	YP_405226.1	577	-	hypothetical protein SDY_3790
chr	NC_007606.1	3524581	3527232	-	3798517	ppc	SDY_3791	YP_405227.1	883	-	phosphoenolpyruvate carboxylase
chr	NC_007606.1	3527707	3528858	-	3798518	argE	SDY_3792	YP_405228.1	383	-	acetylornithine deacetylase
chr	NC_007606.1	3529012	3530016	+	3798519	argC	SDY_3793	YP_405229.1	334	-	N-acetyl-gamma-glutamyl-phosphate reductase
chr	NC_007606.1	3530027	3530800	+	3798520	argB	SDY_3794	YP_405230.2	257	-	acetylglutamate kinase
chr	NC_007606.1	3530861	3532234	+	3798521	argH	SDY_3795	YP_405231.1	457	-	argininosuccinate lyase
chr	NC_007606.1	3532501	3533418	+	3798522	oxyR	SDY_3796	YP_405232.1	305	-	DNA-binding transcriptional regulator OxyR
chr	NC_007606.1	3533401	3534801	-	3798523	udhA	SDY_3797	YP_405233.2	466	-	soluble pyridine nucleotide transhydrogenase
chr	NC_007606.1	3535059	3535331	+	18263153	-	SDY_4767	YP_009000839.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3535358	3535753	+	3799864	-	SDY_3799	YP_405235.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	3535728	3539369	-	3799865	rhsB	SDY_3800	YP_405236.1	1213	-	rhs element protein RhsB
chr	NC_007606.1	3539529	3539741	-	3799866	rpmE	SDY_3801	YP_405237.1	70	-	50S ribosomal protein L31
chr	NC_007606.1	3539944	3542142	+	3799867	priA	SDY_3802	YP_405238.1	732	-	primosome assembly protein PriA
chr	NC_007606.1	3542298	3543323	+	3799868	cytR	SDY_3803	YP_405239.1	341	-	DNA-binding transcriptional regulator CytR
chr	NC_007606.1	3543415	3544374	+	3799869	ftsN	SDY_3804	YP_405240.1	319	-	cell division protein FtsN
chr	NC_007606.1	3544467	3544997	+	3799870	hslV	SDY_3805	YP_405241.1	176	-	ATP-dependent protease peptidase subunit
chr	NC_007606.1	3545007	3546338	+	3799871	hslU	SDY_3806	YP_405242.1	443	-	ATP-dependent protease ATP-binding subunit HslU
chr	NC_007606.1	3546405	3547331	+	3799872	menA	SDY_3807	YP_405243.1	308	-	1,4-dihydroxy-2-naphthoate octaprenyltransferase
chr	NC_007606.1	3547424	3547909	+	3799873	menG	SDY_3808	YP_405244.1	161	-	ribonuclease activity regulator protein RraA
chr	NC_007606.1	3547966	3548361	-	3799874	-	SDY_3809	YP_405245.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	3548388	3548660	-	18263154	-	SDY_4768	YP_009000840.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3548759	3549010	+	3799875	-	SDY_3810	YP_405246.1	83	-	hypothetical protein SDY_3810
chr	NC_007606.1	3549146	3549421	+	3799876	insA	SDY_3811	YP_405247.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	3549466	3549843	+	3799877	insB	SDY_3812	YP_405248.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3550322	3550624	+	3799878	-	SDY_3813	YP_405249.1	100	-	insertion sequence element IS600 transposase
chr	NC_007606.1	3551506	3551802	+	3799880	-	SDY_3815	YP_405251.1	98	-	hypothetical protein SDY_3815
chr	NC_007606.1	3551841	3552086	-	3799881	yiiU	SDY_3816	YP_405252.1	81	-	hypothetical protein SDY_3816
chr	NC_007606.1	3552512	3553357	+	3799882	glpF	SDY_3817	YP_405253.1	281	-	facilitated diffusion of glycerol
chr	NC_007606.1	3553380	3554888	+	3799265	glpK	SDY_3818	YP_405254.1	502	-	glycerol kinase
chr	NC_007606.1	3555118	3556128	+	3799266	glpX	SDY_3819	YP_405255.1	336	-	fructose 1,6-bisphosphatase II
chr	NC_007606.1	3556225	3556971	+	3799267	fpr	SDY_3820	YP_405256.1	248	-	ferredoxin-NADP reductase
chr	NC_007606.1	3556976	3557404	-	3799268	yiiT	SDY_3821	YP_405257.1	142	-	universal stress protein UspD
chr	NC_007606.1	3557407	3557730	-	3799269	yiiS	SDY_3822	YP_405258.1	107	-	hypothetical protein SDY_3822
chr	NC_007606.1	3557991	3558386	-	3799270	-	SDY_3823	YP_405259.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	3558413	3558685	-	18263155	-	SDY_4769	YP_009000841.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	3558725	3559156	-	3799271	yiiR	SDY_3824	YP_405260.1	143	-	hypothetical protein SDY_3824
chr	NC_007606.1	3559257	3559856	+	3799272	yiiQ	SDY_3825	YP_405261.1	199	-	hypothetical protein SDY_3825
chr	NC_007606.1	3559964	3560731	+	3799273	tpiA	SDY_3826	YP_405262.1	255	-	triosephosphate isomerase
chr	NC_007606.1	3561298	3561675	-	3799274	insB	SDY_3827	YP_405263.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	3561720	3561995	-	3799275	insA	SDY_3828	YP_405264.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	3562425	3563414	-	3799277	sbp	SDY_3830	YP_405265.1	329	-	sulfate transporter subunit
chr	NC_007606.1	3563733	3564695	-	3799278	pfkA	SDY_3831	YP_405266.1	320	-	6-phosphofructokinase
chr	NC_007606.1	3564876	3565778	-	3799279	fieF	SDY_3832	YP_405267.1	300	-	ferrous iron efflux protein F
chr	NC_007606.1	3565926	3566426	-	3799280	cpxP	SDY_3833	YP_405268.2	166	-	repressor CpxP
chr	NC_007606.1	3566576	3567274	+	3799281	cpxR	SDY_3834	YP_405269.1	232	-	DNA-binding transcriptional regulator CpxR
chr	NC_007606.1	3567271	3568644	+	3799282	cpxA	SDY_3835	YP_405270.1	457	-	two-component sensor protein
chr	NC_007606.1	3568712	3569386	-	3799283	yiiM	SDY_3836	YP_405271.2	224	-	hypothetical protein SDY_3836
chr	NC_007606.1	3569535	3570521	-	3798466	kdgT	SDY_3837	YP_405272.2	328	-	2-keto-3-deoxygluconate permease
chr	NC_007606.1	3570781	3571401	-	3798467	sodA	SDY_3838	YP_405273.1	206	-	superoxide dismutase
chr	NC_007606.1	3571686	3572720	+	3798468	rhaT	SDY_3839	YP_405274.1	344	-	rhamnose-proton symporter
